Time (s),Channel 1 (V),Channel 2 (V)
-9.0463134765625e-05,-0.4781070649208568,0.2860189176492992
-9.0438134765625e-05,-0.5521529332069223,0.2763724281364941
-9.0413134765625e-05,-0.6261988014929879,0.2763724281364935
-9.0388134765625e-05,-0.7002446697790534,0.2763724281364935
-9.0363134765625e-05,-0.7848685192488425,0.2667259386236885
-9.0338134765625e-05,-0.8589143875349081,0.2667259386236882
-9.0313134765625e-05,-0.9329602558209736,0.257079449110883
-9.0288134765625e-05,-1.007006124107039,0.2474329595980795
-9.0263134765625e-05,-1.081051992393105,0.2570794491108825
-9.0238134765625e-05,-1.155097860679169,0.2474329595980787
-9.0213134765625e-05,-1.218565747781513,0.2474329595980772
-9.018813476562499e-05,-1.292611616067578,0.2377864700852755
-9.016313476562499e-05,-1.366657484353642,0.2474329595980747
-9.013813476562499e-05,-1.430125371455981,0.228139980572471
-9.011313476562499e-05,-1.483015277374605,0.2377864700852713
-9.008813476562501e-05,-1.55706114566063,0.2281399805724713
-9.006313476562501e-05,-1.652262976314138,0.2184934910596662
-9.0038134765625e-05,-1.705152882232766,0.2184934910596639
-9.0013134765625e-05,-1.747464806967663,0.1992005120340577
-8.9988134765625e-05,-1.832088656437444,0.2088470015468573
-8.9963134765625e-05,-1.884978562356068,0.1992005120340554
-8.9938134765625e-05,-1.948446449458408,0.199200512034054
-8.9913134765625e-05,-2.01191433656075,0.18955402252125
-8.9888134765625e-05,-2.054226261295646,0.1799075330084448
-8.9863134765625e-05,-2.107116167214264,0.1702610434956396
-8.9838134765625e-05,-2.170584054316606,0.1606145539828345
-8.9813134765625e-05,-2.212895979051501,0.1509680644700294
-8.9788134765625e-05,-2.276363866153841,0.1606145539828337
-8.9763134765625e-05,-2.297519828521291,0.1413215749572239
-8.9738134765625e-05,-2.360987715623631,0.1316750854444195
-8.9713134765625e-05,-2.403299640358527,0.1316750854444185
-8.9688134765625e-05,-2.456189546277145,0.1220285959316146
-8.9663134765625e-05,-2.509079452195761,0.1220285959316131
-8.963813476562499e-05,-2.540813395746931,0.1123821064188096
-8.961313476562499e-05,-2.572547339298104,0.1123821064188096
-8.958813476562499e-05,-2.614859264032997,0.1123821064188075
-8.956313476562499e-05,-2.646593207584165,0.1027356169060023
-8.953813476562501e-05,-2.667749169951601,0.09308912739320238
-8.951313476562501e-05,-2.71006109468649,0.07379614836759466
