Time (s),Channel 1 (V),Channel 2 (V)
-9.046215897817461e-05,-3.027400530198202,0.4114232813157654
-9.043715897817461e-05,-3.027400530198202,0.3921303022901552
-9.041215897817461e-05,-3.027400530198202,0.3824838127773487
-9.038715897817461e-05,-3.027400530198202,0.3728373232645436
-9.036215897817461e-05,-3.01682254901448,0.3631908337517384
-9.03371589781746e-05,-3.016822549014479,0.3728373232645424
-9.03121589781746e-05,-3.027400530198202,0.3535443442389331
-9.02871589781746e-05,-3.027400530198202,0.3438978547261278
-9.02621589781746e-05,-3.027400530198202,0.3342513652133227
-9.02371589781746e-05,-3.016822549014479,0.3246048757005181
-9.02121589781746e-05,-3.016822549014481,0.3246048757005164
-9.01871589781746e-05,-3.037978511381926,0.3053118966749072
-9.01621589781746e-05,-3.037978511381926,0.295665407162102
-9.01371589781746e-05,-3.037978511381926,0.2860189176492968
-9.01121589781746e-05,-3.037978511381924,0.2763724281364953
-9.00871589781746e-05,-3.027400530198202,0.2860189176492943
-9.00621589781746e-05,-3.027400530198205,0.2667259386236863
-9.00371589781746e-05,-3.037978511381928,0.2570794491108811
-9.001215897817461e-05,-3.048556492565647,0.2474329595980812
-8.998715897817461e-05,-3.027400530198207,0.2281399805724733
-8.996215897817461e-05,-3.037978511381923,0.2281399805724688
-8.993715897817461e-05,-3.059134473749368,0.2184934910596656
-8.991215897817461e-05,-3.037978511381929,0.2184934910596639
-8.988715897817461e-05,-3.037978511381926,0.2088470015468603
-8.986215897817461e-05,-3.048556492565648,0.208847001546859
-8.983715897817461e-05,-3.048556492565649,0.1895540225212508
-8.981215897817461e-05,-3.027400530198204,0.1895540225212491
-8.97871589781746e-05,-3.048556492565648,0.1509680644700309
-8.97621589781746e-05,-3.027400530198203,0.1702610434956389
-8.97371589781746e-05,-3.037978511381926,0.1509680644700293
-8.97121589781746e-05,-3.048556492565649,0.1413215749572244
-8.96871589781746e-05,-3.04855649256565,0.1413215749572228
-8.96621589781746e-05,-3.059134473749371,0.1123821064188096
-8.96371589781746e-05,-3.037978511381926,0.1123821064188086
-8.96121589781746e-05,-3.037978511381928,0.1027356169060047
-8.95871589781746e-05,-3.059134473749364,0.1027356169060047
-8.95621589781746e-05,-3.006244567830761,0.1027356169060012
-8.95371589781746e-05,-3.037978511381926,0.08344263788039091
-8.95121589781746e-05,-3.037978511381926,0.06414965885478718
-8.94871589781746e-05,-3.037978511381928,0.07379614836758504
-8.946215897817461e-05,-3.048556492565647,0.05450316934198517
-8.943715897817461e-05,-3.027400530198207,0.05450316934198005
-8.941215897817461e-05,-3.037978511381923,0.0448566798291772
-8.938715897817461e-05,-3.027400530198205,0.04485667982917511
-8.936215897817461e-05,-3.016822549014481,0.04485667982917511
-8.933715897817461e-05,-3.016822549014479,0.02556370080356802
-8.931215897817461e-05,-3.048556492565645,0.006270721777957689
-8.928715897817461e-05,-3.016822549014482,0.0159172112907594
-8.926215897817461e-05,-3.027400530198201,-0.003375767734848181
-8.92371589781746e-05,-3.01682254901448,-0.01302225724765403
-8.92121589781746e-05,-3.037978511381925,-0.0226687467604592
-8.91871589781746e-05,-3.037978511381926,-0.01302225724765452
-8.91621589781746e-05,-3.027400530198202,-0.03231523627326434
-8.91371589781746e-05,-3.027400530198202,-0.03231523627326482
-8.91121589781746e-05,-3.027400530198203,-0.04196172578607071
-8.90871589781746e-05,-3.037978511381926,-0.06125470481167913
-8.90621589781746e-05,-3.048556492565649,-0.06125470481168151
-8.90371589781746e-05,-3.048556492565647,-0.08054768383728757
-8.90121589781746e-05,-3.037978511381927,-0.07090119432448573
-8.89871589781746e-05,-3.048556492565645,-0.08054768383729279
-8.89621589781746e-05,-3.027400530198207,-0.09984066286289886
-8.89371589781746e-05,-3.048556492565649,-0.09984066286290122
-8.89121589781746e-05,-3.048556492565649,-0.1094871523757064
-8.888715897817461e-05,-3.048556492565649,-0.1191336418885063
-8.886215897817461e-05,-3.037978511381928,-0.1191336418885087
-8.883715897817461e-05,-3.037978511381926,-0.1287801314013118
-8.881215897817461e-05,-3.059134473749369,-0.1287801314013137
-8.878715897817461e-05,-3.037978511381929,-0.1480731104269206
-8.876215897817461e-05,-3.048556492565648,-0.1480731104269235
-8.873715897817461e-05,-3.037978511381926,-0.1577195999397275
-8.871215897817461e-05,-3.027400530198203,-0.1577195999397284
-8.868715897817461e-05,-3.037978511381925,-0.1770125789653373
-8.86621589781746e-05,-3.027400530198203,-0.186659068478143
-8.86371589781746e-05,-3.027400530198202,-0.1963055579909481
-8.86121589781746e-05,-3.027400530198203,-0.1963055579909484
-8.85871589781746e-05,-3.048556492565649,-0.2059520475037535
-8.85621589781746e-05,-3.037978511381925,-0.215598537016558
-8.85371589781746e-05,-3.027400530198199,-0.215598537016558
-8.85121589781746e-05,-2.995666586647035,-0.2155985370165603
-8.84871589781746e-05,-3.01682254901448,-0.2348915160421693
-8.84621589781746e-05,-3.027400530198202,-0.2445380055549744
-8.84371589781746e-05,-3.027400530198202,-0.2541844950677778
-8.84121589781746e-05,-3.0274005301982,-0.2541844950677798
-8.83871589781746e-05,-3.016822549014479,-0.2638309845805804
-8.83621589781746e-05,-3.016822549014479,-0.2541844950677828
-8.833715897817461e-05,-3.016822549014479,-0.2734774740933827
-8.831215897817461e-05,-3.016822549014479,-0.2831239636061904
-8.828715897817461e-05,-3.0274005301982,-0.2831239636061926
-8.826215897817461e-05,-3.016822549014481,-0.2927704531189957
-8.823715897817461e-05,-3.006244567830757,-0.3024169426318009
-8.821215897817461e-05,-3.016822549014478,-0.3024169426318024
-8.818715897817461e-05,-3.027400530198201,-0.3120634321446063
-8.816215897817461e-05,-3.01682254901448,-0.3217099216574115
-8.813715897817461e-05,-3.016822549014479,-0.3217099216574123
-8.81121589781746e-05,-3.027400530198202,-0.3410029006830214
-8.80871589781746e-05,-3.016822549014479,-0.350649390195827
-8.80621589781746e-05,-3.016822549014479,-0.3410029006830224
-8.80371589781746e-05,-3.027400530198202,-0.3602958797086327
-8.80121589781746e-05,-3.027400530198202,-0.3795888587342413
-8.79871589781746e-05,-3.01682254901448,-0.3699423692214386
-8.79621589781746e-05,-3.027400530198202,-0.3892353482470468
-8.79371589781746e-05,-3.027400530198202,-0.3892353482470481
-8.79121589781746e-05,-3.027400530198202,-0.3988818377598518
-8.78871589781746e-05,-3.027400530198202,-0.3988818377598553
-8.78621589781746e-05,-3.027400530198205,-0.4181748167854616
-8.78371589781746e-05,-3.037978511381926,-0.4181748167854594
-8.78121589781746e-05,-3.037978511381926,-0.4085283272726616
-8.778715897817461e-05,-3.037978511381926,-0.4278213062982615
-8.776215897817461e-05,-3.048556492565647,-0.4278213062982665
-8.773715897817461e-05,-3.037978511381928,-0.4278213062982665
-8.771215897817461e-05,-3.037978511381926,-0.4471142853238728
-8.768715897817461e-05,-3.048556492565647,-0.4471142853238764
-8.766215897817461e-05,-3.027400530198205,-0.4664072643494835
-8.763715897817461e-05,-3.037978511381924,-0.4664072643494863
-8.761215897817461e-05,-3.037978511381926,-0.4760537538622903
-8.758715897817461e-05,-3.037978511381926,-0.4760537538622912
-8.75621589781746e-05,-3.037978511381926,-0.4760537538622912
-8.75371589781746e-05,-3.048556492565649,-0.5049932224007054
-8.75121589781746e-05,-1.673418938681593,-0.4857002433750962
-8.74871589781746e-05,1.669223115375018,-0.4953467328879008
-8.74621589781746e-05,2.737599214931064,-0.4857002433750957
-8.74371589781746e-05,2.991470763340415,-0.4760537538622905
-8.74121589781746e-05,3.033782688075306,-0.4664072643494863
-8.73871589781746e-05,3.044360669259031,-0.466407264349485
-8.73621589781746e-05,3.065516631626474,-0.456760774836677
-8.73371589781746e-05,3.054938650442756,-0.4278213062982665
-8.73121589781746e-05,3.076094612810197,-0.4278213062982627
-8.72871589781746e-05,3.065516631626473,-0.4085283272726589
-8.72621589781746e-05,3.05493865044275,-0.4181748167854568
-8.723715897817461e-05,3.044360669259031,-0.398881837759857
-8.721215897817461e-05,3.05493865044275,-0.3988818377598518
-8.718715897817461e-05,3.065516631626473,-0.389235348247049
-8.716215897817461e-05,3.065516631626476,-0.3699423692214408
-8.713715897817461e-05,3.033782688075311,-0.369942369221437
-8.711215897817461e-05,3.044360669259027,-0.3602958797086335
-8.708715897817461e-05,3.054938650442751,-0.3410029006830245
-8.706215897817461e-05,3.054938650442752,-0.3410029006830221
-8.703715897817461e-05,3.04436066925903,-0.331356411170218
-8.701215897817461e-05,3.033782688075306,-0.3120634321446084
-8.69871589781746e-05,3.044360669259028,-0.3120634321446074
-8.69621589781746e-05,3.033782688075306,-0.3120634321446074
-8.69371589781746e-05,3.033782688075306,-0.283123963606193
-8.69121589781746e-05,3.044360669259028,-0.3024169426318015
-8.68871589781746e-05,3.033782688075306,-0.2831239636061919
-8.68621589781746e-05,3.033782688075306,-0.2734774740933858
-8.68371589781746e-05,3.033782688075307,-0.254184495067779
-8.68121589781746e-05,3.044360669259027,-0.2638309845805813
-8.67871589781746e-05,3.033782688075306,-0.2541844950677762
-8.67621589781746e-05,3.033782688075308,-0.2445380055549673
-8.67371589781746e-05,3.044360669259027,-0.2155985370165601
-8.67121589781746e-05,3.033782688075306,-0.2252450265293607
-8.66871589781746e-05,3.033782688075306,-0.2155985370165529
-8.666215897817461e-05,3.033782688075306,-0.1963055579909531
-8.663715897817461e-05,3.044360669259027,-0.1963055579909482
-8.661215897817461e-05,3.044360669259029,-0.1866590684781452
-8.658715897817461e-05,3.033782688075307,-0.1770125789653401
-8.656215897817461e-05,3.023204706891584,-0.1770125789653383
-8.653715897817461e-05,3.054938650442748,-0.1673660894525347
-8.651215897817461e-05,3.065516631626474,-0.1577195999397295
-8.648715897817461e-05,3.033782688075308,-0.1480731104269243
-8.646215897817461e-05,3.033782688075306,-0.1480731104269235
-8.64371589781746e-05,3.033782688075306,-0.1287801314013143
-8.64121589781746e-05,3.054938650442752,-0.1191336418885088
-8.63871589781746e-05,3.044360669259029,-0.1094871523757038
-8.63621589781746e-05,3.054938650442752,-0.1094871523757031
-8.63371589781746e-05,3.044360669259029,-0.09019417335009393
-8.63121589781746e-05,3.04436066925903,-0.09019417335009393
-8.62871589781746e-05,3.054938650442751,-0.09019417335009179
-8.62621589781746e-05,3.04436066925903,-0.07090119432448276
-8.62371589781746e-05,3.054938650442754,-0.06125470481167759
-8.62121589781746e-05,3.065516631626474,-0.0516082152988742
-8.61871589781746e-05,3.054938650442755,-0.0516082152988742
-8.61621589781746e-05,3.065516631626473,-0.05160821529886971
-8.61371589781746e-05,3.05493865044275,-0.03231523627326434
-8.611215897817461e-05,3.044360669259031,-0.03231523627326434
-8.608715897817461e-05,3.05493865044275,-0.01302225724765904
-8.606215897817461e-05,3.054938650442752,-0.003375767734851595
-8.603715897817461e-05,3.044360669259031,-0.01302225724765267
-8.601215897817461e-05,3.044360669259029,0.006270721777952227
-8.598715897817461e-05,3.044360669259029,0.01591721129075897
-8.596215897817461e-05,3.054938650442751,0.02556370080356414
-8.593715897817461e-05,3.054938650442752,0.02556370080356525
-8.591215897817461e-05,3.033782688075307,0.04485667982917383
-8.58871589781746e-05,3.065516631626474,0.03521019031637059
-8.58621589781746e-05,3.033782688075306,0.04485667982917494
-8.58371589781746e-05,3.033782688075306,0.06414965885478498
-8.58121589781746e-05,3.033782688075306,0.06414965885478527
-8.57871589781746e-05,3.033782688075306,0.07379614836759044
-8.57621589781746e-05,3.044360669259029,0.08344263788039408
-8.57371589781746e-05,3.044360669259028,0.07379614836759191
-8.57121589781746e-05,3.033782688075306,0.09308912739320101
-8.56871589781746e-05,3.033782688075304,0.1027356169060062
-8.56621589781746e-05,3.023204706891584,0.112382106418813
-8.56371589781746e-05,3.033782688075308,0.1316750854444156
-8.56121589781746e-05,3.044360669259027,0.1123821064188118
-8.55871589781746e-05,3.033782688075306,0.122028595931617
-8.556215897817461e-05,3.033782688075306,0.1316750854444169
-8.553715897817461e-05,3.033782688075306,0.1509680644700247
-8.551215897817461e-05,3.033782688075306,0.1509680644700294
-8.548715897817461e-05,3.033782688075306,0.1509680644700294
-8.546215897817461e-05,3.023204706891584,0.1702610434956359
-8.543715897817461e-05,3.01262672570786,0.1799075330084427
-8.541215897817461e-05,3.023204706891581,0.1895540225212479
-8.538715897817461e-05,3.044360669259027,0.1799075330084451
-8.536215897817461e-05,3.054938650442752,0.1895540225212484
-8.53371589781746e-05,3.023204706891584,0.1992005120340535
-8.53121589781746e-05,3.023204706891582,0.2088470015468587
-8.52871589781746e-05,3.023204706891582,0.2184934910596639
-8.52621589781746e-05,3.054938650442752,0.2281399805724688
-8.52371589781746e-05,3.044360669259029,0.2281399805724693
-8.52121589781746e-05,3.04436066925903,0.2377864700852744
-8.51871589781746e-05,3.05493865044275,0.2474329595980787
-8.51621589781746e-05,3.033782688075308,0.247432959598081
-8.51371589781746e-05,3.054938650442751,0.2667259386236885
-8.51121589781746e-05,3.044360669259029,0.2667259386236918
-8.50871589781746e-05,3.044360669259029,0.2860189176492965
-8.50621589781746e-05,3.044360669259029,0.2763724281364956
-8.50371589781746e-05,3.044360669259029,0.286018917649303
-8.50121589781746e-05,3.044360669259026,0.3053118966749057
-8.498715897817461e-05,3.033782688075308,0.2956654071621058
-8.496215897817461e-05,3.033782688075306,0.3053118966749061
-8.493715897817461e-05,3.033782688075306,0.3149583861877113
-8.491215897817461e-05,3.044360669259027,0.3246048757005164
-8.488715897817461e-05,3.054938650442751,0.3246048757005181
-8.486215897817461e-05,3.033782688075308,0.3246048757005181
-8.483715897817461e-05,3.023204706891584,0.3438978547261259
-8.481215897817461e-05,3.023204706891582,0.3535443442389322
-8.478715897817461e-05,3.033782688075305,0.3535443442389329
-8.47621589781746e-05,3.023204706891583,0.3631908337517375
-8.47371589781746e-05,3.033782688075306,0.3631908337517378
-8.47121589781746e-05,3.033782688075306,0.3728373232645429
-8.46871589781746e-05,3.033782688075306,0.3824838127773481
-8.46621589781746e-05,3.033782688075306,0.3921303022901533
-8.46371589781746e-05,3.033782688075306,0.4017767918029576
-8.46121589781746e-05,3.033782688075306,0.4017767918029587
-8.45871589781746e-05,3.033782688075307,0.4114232813157638
-8.45621589781746e-05,3.044360669259029,0.421069770828569
-8.45371589781746e-05,3.044360669259025,0.4307162603413742
-8.45121589781746e-05,3.023204706891587,0.4403627498541752
-8.44871589781746e-05,3.044360669259024,0.4307162603413747
-8.44621589781746e-05,3.023204706891588,0.4403627498541748
-8.443715897817461e-05,3.044360669259023,0.4307162603413749
-8.441215897817461e-05,3.033782688075308,0.4596557288797804
-8.438715897817461e-05,1.63748917182411,0.4500092393669843
