Time (s),Channel 1 (V),Channel 2 (V)
-9.046251617237261e-05,-3.048556492565649,0.4017767918029591
-9.043751617237261e-05,-3.048556492565649,0.3921303022901539
-9.041251617237261e-05,-3.048556492565649,0.3921303022901527
-9.038751617237261e-05,-3.059134473749372,0.3921303022901527
-9.036251617237261e-05,-3.059134473749372,0.3631908337517394
-9.033751617237261e-05,-3.059134473749372,0.3535443442389333
-9.031251617237261e-05,-3.048556492565649,0.3535443442389329
-9.028751617237261e-05,-3.048556492565649,0.3342513652133229
-9.026251617237261e-05,-3.037978511381926,0.3246048757005181
-9.023751617237261e-05,-3.059134473749372,0.3246048757005168
-9.021251617237261e-05,-3.059134473749373,0.3053118966749083
-9.018751617237261e-05,-3.069712454933094,0.3053118966749072
-9.016251617237261e-05,-3.048556492565649,0.2956654071621007
-9.013751617237261e-05,-3.048556492565649,0.2763724281364935
-9.011251617237261e-05,-3.048556492565651,0.2763724281364899
-9.008751617237261e-05,-3.059134473749368,0.2570794491108836
-9.00625161723726e-05,-3.037978511381928,0.2570794491108836
-9.00375161723726e-05,-3.048556492565649,0.2570794491108786
-9.001251617237262e-05,-3.048556492565649,0.2377864700852787
-8.998751617237262e-05,-3.048556492565649,0.2377864700852737
-8.996251617237262e-05,-3.05913447374937,0.2184934910596679
-8.993751617237262e-05,-3.059134473749372,0.2088470015468607
-8.991251617237261e-05,-3.037978511381929,0.1992005120340556
-8.988751617237261e-05,-3.048556492565648,0.2088470015468576
-8.986251617237261e-05,-3.048556492565649,0.1992005120340551
-8.983751617237261e-05,-3.027400530198204,0.1895540225212499
-8.981251617237261e-05,-3.027400530198202,0.1895540225212491
-8.978751617237261e-05,-3.027400530198202,0.1606145539828354
-8.976251617237261e-05,-3.037978511381926,0.1509680644700295
-8.973751617237261e-05,-3.027400530198202,0.1606145539828341
-8.971251617237261e-05,-3.037978511381926,0.1413215749572244
-8.968751617237261e-05,-3.037978511381924,0.1413215749572244
-8.966251617237261e-05,-3.016822549014479,0.1413215749572228
-8.963751617237261e-05,-3.01682254901448,0.1220285959316146
-8.961251617237261e-05,-3.027400530198205,0.122028595931612
-8.958751617237261e-05,-3.048556492565644,0.1027356169060062
-8.956251617237261e-05,-3.016822549014479,0.1123821064188062
-8.953751617237261e-05,-3.016822549014481,0.0930891273931978
-8.951251617237261e-05,-3.0274005301982,0.08344263788039263
-8.94875161723726e-05,-3.016822549014482,0.07379614836758991
-8.946251617237262e-05,-3.0274005301982,0.07379614836758991
-8.943751617237262e-05,-3.00624456783076,0.05450316934198469
-8.941251617237262e-05,-3.037978511381919,0.0448566798291772
-8.938751617237262e-05,-3.027400530198205,0.05450316934197819
-8.936251617237262e-05,-3.027400530198202,0.03521019031637342
-8.933751617237261e-05,-3.027400530198202,0.02556370080356664
-8.931251617237261e-05,-3.027400530198202,0.02556370080356525
-8.928751617237261e-05,-3.027400530198202,0.006270721777957222
-8.926251617237261e-05,-3.027400530198202,0.006270721777955384
-8.923751617237261e-05,-3.027400530198202,0.006270721777955384
-8.921251617237261e-05,-3.027400530198202,-0.003375767734849331
-8.918751617237261e-05,-3.027400530198202,-0.0130222572476545
-8.916251617237261e-05,-3.037978511381925,-0.02266874676045992
-8.913751617237261e-05,-3.027400530198202,-0.04196172578606878
-8.911251617237261e-05,-3.027400530198203,-0.03231523627326578
-8.908751617237261e-05,-3.037978511381926,-0.0516082152988742
-8.906251617237261e-05,-3.037978511381926,-0.0516082152988754
-8.903751617237261e-05,-3.037978511381924,-0.06125470481168199
-8.901251617237261e-05,-3.027400530198202,-0.08054768383729066
-8.898751617237261e-05,-3.027400530198205,-0.09019417335009203
-8.896251617237261e-05,-3.037978511381926,-0.08054768383729112
-8.89375161723726e-05,-3.037978511381928,-0.09019417335009393
-8.89125161723726e-05,-3.048556492565641,-0.09019417335009912
-8.888751617237262e-05,-3.016822549014487,-0.109487152375699
-8.886251617237262e-05,-3.0274005301982,-0.1191336418885066
-8.883751617237262e-05,-3.027400530198202,-0.1287801314013118
-8.881251617237262e-05,-3.037978511381924,-0.1287801314013137
-8.878751617237261e-05,-3.037978511381926,-0.1384266209141171
-8.876251617237261e-05,-3.027400530198204,-0.1384266209141186
-8.873751617237261e-05,-3.01682254901448,-0.1480731104269225
-8.871251617237261e-05,-3.016822549014479,-0.1673660894525319
-8.868751617237261e-05,-3.016822549014479,-0.1770125789653378
-8.866251617237261e-05,-3.006244567830756,-0.1770125789653383
-8.863751617237261e-05,-3.016822549014479,-0.1770125789653383
-8.861251617237261e-05,-3.016822549014479,-0.1963055579909482
-8.858751617237261e-05,-3.006244567830756,-0.196305557990949
-8.856251617237261e-05,-3.027400530198201,-0.2155985370165574
-8.853751617237261e-05,-3.016822549014479,-0.205952047503754
-8.851251617237261e-05,-3.016822549014482,-0.2155985370165603
-8.848751617237261e-05,-3.037978511381924,-0.2348915160421679
-8.846251617237261e-05,-3.027400530198201,-0.2348915160421679
-8.843751617237261e-05,-3.016822549014481,-0.2348915160421697
-8.841251617237261e-05,-3.0274005301982,-0.244538005554977
-8.83875161723726e-05,-3.016822549014482,-0.2638309845805827
-8.83625161723726e-05,-3.027400530198202,-0.2638309845805852
-8.833751617237262e-05,-3.027400530198202,-0.2734774740933852
-8.831251617237262e-05,-3.027400530198202,-0.2831239636061904
-8.828751617237262e-05,-3.016822549014481,-0.2734774740933896
-8.826251617237262e-05,-3.037978511381922,-0.292770453118994
-8.823751617237261e-05,-3.037978511381926,-0.3024169426318009
-8.821251617237261e-05,-3.048556492565648,-0.3024169426318024
-8.818751617237261e-05,-3.037978511381927,-0.3024169426318024
-8.816251617237261e-05,-3.027400530198203,-0.3120634321446065
-8.813751617237261e-05,-3.037978511381925,-0.3217099216574117
-8.811251617237261e-05,-3.048556492565649,-0.3410029006830214
-8.808751617237261e-05,-3.037978511381926,-0.3313564111702174
-8.806251617237261e-05,-3.037978511381926,-0.341002900683022
-8.803751617237261e-05,-3.037978511381926,-0.3313564111702183
-8.801251617237261e-05,-3.048556492565649,-0.3602958797086315
-8.798751617237261e-05,-3.037978511381926,-0.3506493901958287
