time	V(vin)	V(vout)
6.748763075921826e-004	-8.906534e-003	-3.223115e-005
6.944075575921826e-004	-9.396133e-003	-3.545033e-005
7.139388075921826e-004	-9.744406e-003	-3.787399e-005
7.334700575921826e-004	-9.946113e-003	-3.943895e-005
7.530013075921826e-004	-9.998222e-003	-4.014762e-005
7.725325575921826e-004	-9.899948e-003	-3.998094e-005
7.920638075921827e-004	-9.652770e-003	-3.893354e-005
8.115950575921827e-004	-9.260405e-003	-3.703384e-005
8.311263075921827e-004	-8.728755e-003	-3.430314e-005
8.506575575921827e-004	-8.065816e-003	-3.078171e-005
8.701888075921827e-004	-7.281560e-003	-2.652773e-005
8.897200575921827e-004	-6.387783e-003	-2.160069e-005
9.092513075921828e-004	-5.397927e-003	-1.607581e-005
9.287825575921828e-004	-4.326882e-003	-1.003786e-005
9.483138075921828e-004	-3.190756e-003	-3.575396e-006
9.678450575921828e-004	-2.006638e-003	3.213252e-006
9.873763075921827e-004	-7.923386e-004	1.022567e-005
1.006907557592183e-003	4.338784e-004	1.735736e-005
1.026438807592183e-003	1.653569e-003	2.450032e-005
1.045970057592183e-003	2.848389e-003	3.154722e-005
1.065501307592183e-003	4.000367e-003	3.839241e-005
1.085032557592183e-003	5.092175e-003	4.493255e-005
1.104563807592183e-003	6.107392e-003	5.106942e-005
1.124095057592183e-003	7.030748e-003	5.671080e-005
1.143626307592183e-003	7.848355e-003	6.177166e-005
1.163157557592183e-003	8.547916e-003	6.617601e-005
1.182688807592183e-003	9.118908e-003	6.985760e-005
1.202220057592183e-003	9.552743e-003	7.276097e-005
1.221751307592183e-003	9.842897e-003	7.484252e-005
1.241282557592183e-003	9.985004e-003	7.607094e-005
1.260813807592183e-003	9.976926e-003	7.642772e-005
1.280345057592183e-003	9.818787e-003	7.590753e-005
1.299876307592183e-003	9.512964e-003	7.451817e-005
1.319407557592183e-003	9.064057e-003	7.228053e-005
1.338938807592183e-003	8.478818e-003	6.922830e-005
1.358470057592183e-003	7.766050e-003	6.540735e-005
1.378001307592183e-003	6.936474e-003	6.087518e-005
1.397532557592183e-003	6.002566e-003	5.569995e-005
1.417063807592183e-003	4.978375e-003	4.995949e-005
1.436595057592183e-003	3.879303e-003	4.374015e-005
1.456126307592183e-003	2.721884e-003	3.713547e-005
1.475657557592183e-003	1.523525e-003	3.024480e-005
1.495188807592183e-003	3.022501e-004	2.317177e-005
