time	V(vin)	V(vout)
4.326488174003091e-005	-8.839394e-003	2.987117e-003
4.419066299003090e-005	-8.265631e-003	2.615257e-003
4.511644424003089e-005	-7.589677e-003	2.195774e-003
4.604222549003088e-005	-6.819891e-003	1.735387e-003
4.696800674003087e-005	-5.965789e-003	1.241455e-003
4.789378799003086e-005	-5.037931e-003	7.218629e-004
4.881956924003085e-005	-4.047788e-003	1.848894e-004
4.974535049003084e-005	-3.007601e-003	-3.609200e-004
5.067113174003083e-005	-1.930230e-003	-9.068879e-004
5.159691299003083e-005	-8.289960e-004	-1.444339e-003
5.252269424003082e-005	2.824876e-004	-1.964732e-003
5.344847549003081e-005	1.390479e-003	-2.459793e-003
5.437425674003080e-005	2.481279e-003	-2.921637e-003
5.530003799003079e-005	3.541403e-003	-3.342888e-003
5.622581924003078e-005	4.557743e-003	-3.716790e-003
5.715160049003077e-005	5.517735e-003	-4.037305e-003
5.807738174003076e-005	6.409511e-003	-4.299203e-003
5.869456924003075e-005	6.960645e-003	-4.439055e-003
5.962035049003075e-005	7.714704e-003	-4.594073e-003
6.054613174003074e-005	8.373383e-003	-4.681024e-003
6.147191299003073e-005	8.928542e-003	-4.698193e-003
6.239769424003072e-005	9.373314e-003	-4.644912e-003
6.301488174003071e-005	9.605730e-003	-4.570399e-003
6.363206924003070e-005	9.785335e-003	-4.465098e-003
6.455785049003070e-005	9.953640e-003	-4.250736e-003
6.548363174003069e-005	9.998887e-003	-3.971237e-003
6.640941299003068e-005	9.920515e-003	-3.630361e-003
6.733519424003067e-005	9.719495e-003	-3.232782e-003
6.826097549003066e-005	9.398310e-003	-2.784024e-003
6.918675674003065e-005	8.960931e-003	-2.290373e-003
7.011253799003064e-005	8.412766e-003	-1.758787e-003
7.103831924003063e-005	7.760593e-003	-1.196795e-003
7.196410049003062e-005	7.012474e-003	-6.123888e-004
7.288988174003061e-005	6.177658e-003	-1.390460e-005
7.381566299003060e-005	5.266466e-003	5.900961e-004
7.474144424003059e-005	4.290164e-003	1.190950e-003
7.566722549003058e-005	3.260822e-003	1.780018e-003
7.659300674003058e-005	2.191165e-003	2.348807e-003
7.751878799003057e-005	1.094419e-003	2.889092e-003
7.844456924003056e-005	-1.585792e-005	3.393036e-003
7.937035049003055e-005	-1.125939e-003	3.853298e-003
8.029613174003054e-005	-2.222100e-003	4.263140e-003
8.122191299003053e-005	-3.290788e-003	4.616524e-003
8.214769424003052e-005	-4.318791e-003	4.908193e-003
8.307347549003051e-005	-5.293401e-003	5.133749e-003
8.399925674003050e-005	-6.202567e-003	5.289717e-003
8.492503799003049e-005	-7.035050e-003	5.373588e-003
8.585081924003048e-005	-7.780556e-003	5.383861e-003
8.677660049003047e-005	-8.429870e-003	5.320059e-003
8.770238174003046e-005	-8.974963e-003	5.182742e-003
8.862816299003045e-005	-9.409097e-003	4.973493e-003
8.955394424003045e-005	-9.726905e-003	4.694901e-003
9.047972549003044e-005	-9.924456e-003	4.350523e-003
9.140550674003043e-005	-9.999310e-003	3.944837e-003
9.233128799003042e-005	-9.950540e-003	3.483176e-003
9.325706924003041e-005	-9.778749e-003	2.971660e-003
9.418285049003040e-005	-9.486062e-003	2.417109e-003
