time	V(vin)	V(vout)
7.541784844243924e-005	-5.120228e-003	-1.056273e-003
7.590124687993924e-005	-5.657783e-003	-1.484560e-003
7.638464531743923e-005	-6.177962e-003	-1.919335e-003
7.699987969243923e-005	-6.804114e-003	-2.477484e-003
7.761511406743922e-005	-7.376933e-003	-3.023057e-003
7.823034844243921e-005	-7.896418e-003	-3.556053e-003
7.884558281743920e-005	-8.362570e-003	-4.076472e-003
7.946081719243919e-005	-8.775388e-003	-4.584314e-003
8.007605156743919e-005	-9.134873e-003	-5.079579e-003
8.069128594243918e-005	-9.441025e-003	-5.562267e-003
8.157019219243916e-005	-9.758651e-003	-6.213667e-003
8.244909844243916e-005	-9.943907e-003	-6.779507e-003
8.332800469243915e-005	-9.996791e-003	-7.259788e-003
8.420691094243913e-005	-9.917304e-003	-7.654509e-003
8.508581719243911e-005	-9.705446e-003	-7.963670e-003
8.596472344243911e-005	-9.361217e-003	-8.187273e-003
8.684362969243910e-005	-8.884616e-003	-8.325315e-003
8.776648125493908e-005	-8.260541e-003	-8.333231e-003
8.868933281743907e-005	-7.513844e-003	-8.217747e-003
8.961218437993906e-005	-6.655610e-003	-7.976895e-003
9.053503594243905e-005	-5.698578e-003	-7.610603e-003
9.145788750493904e-005	-4.656956e-003	-7.120739e-003
9.238073906743902e-005	-3.546205e-003	-6.511136e-003
9.330359062993901e-005	-2.382813e-003	-5.787586e-003
9.422644219243900e-005	-1.184050e-003	-4.957793e-003
9.514929375493899e-005	3.228931e-005	-4.031305e-003
9.607214531743897e-005	1.248149e-003	-3.019409e-003
9.651159844243897e-005	1.826375e-003	-2.507028e-003
9.695105156743896e-005	2.393776e-003	-1.983828e-003
9.739050469243895e-005	2.950352e-003	-1.449810e-003
9.782995781743896e-005	3.496103e-003	-9.049745e-004
9.826941094243895e-005	4.031029e-003	-3.493208e-004
9.870886406743894e-005	4.555130e-003	2.171509e-004
9.914831719243893e-005	5.068406e-003	7.944407e-004
9.958777031743893e-005	5.563735e-003	1.376890e-003
1.000272234424389e-004	6.036559e-003	1.957172e-003
1.004666765674389e-004	6.486880e-003	2.535289e-003
1.009061296924389e-004	6.914696e-003	3.111238e-003
1.013455828174389e-004	7.320008e-003	3.685021e-003
1.017850359424389e-004	7.702817e-003	4.256638e-003
1.022244890674389e-004	8.063121e-003	4.826088e-003
1.028836687549389e-004	8.552882e-003	5.670879e-003
1.035428484424389e-004	8.971491e-003	6.472789e-003
1.042020281299389e-004	9.318950e-003	7.231818e-003
1.048612078174389e-004	9.595258e-003	7.947965e-003
1.055203875049389e-004	9.800415e-003	8.621232e-003
1.061795671924388e-004	9.934421e-003	9.251617e-003
1.068387468799388e-004	9.997276e-003	9.839121e-003
1.077615984424388e-004	9.951461e-003	1.053344e-002
1.086844500049388e-004	9.757925e-003	1.109111e-002
1.096073015674388e-004	9.419540e-003	1.150078e-002
1.105301531299388e-004	8.941329e-003	1.175304e-002
1.114530046924388e-004	8.330392e-003	1.184068e-002
1.123758562549388e-004	7.595795e-003	1.175879e-002
1.132987078174388e-004	6.748446e-003	1.150491e-002
1.142215593799387e-004	5.800921e-003	1.107910e-002
1.151444109424387e-004	4.767285e-003	1.048401e-002
1.160672625049387e-004	3.662883e-003	9.724867e-003
1.169901140674387e-004	2.504109e-003	8.809461e-003
1.179129656299387e-004	1.308163e-003	7.748073e-003
1.188358171924387e-004	9.279777e-005	6.553363e-003
1.197586687549387e-004	-1.123945e-003	5.240226e-003
1.206815203174387e-004	-2.324003e-003	3.825611e-003
1.211209734424387e-004	-2.888881e-003	3.115873e-003
1.215604265674387e-004	-3.439530e-003	2.395292e-003
1.219998796924387e-004	-3.975948e-003	1.663869e-003
1.224393328174387e-004	-4.498137e-003	9.216026e-004
1.228787859424387e-004	-5.006097e-003	1.684939e-004
1.233182390674387e-004	-5.499826e-003	-5.954575e-004
1.237576921924387e-004	-5.979326e-003	-1.370252e-003
1.241532000049387e-004	-6.392247e-003	-2.068939e-003
1.245487078174387e-004	-6.785202e-003	-2.763019e-003
1.249442156299387e-004	-7.158191e-003	-3.452490e-003
1.253397234424387e-004	-7.511214e-003	-4.137353e-003
1.257352312549387e-004	-7.844272e-003	-4.817608e-003
1.261307390674388e-004	-8.157363e-003	-5.493254e-003
1.265262468799388e-004	-8.450488e-003	-6.164293e-003
1.271414812549388e-004	-8.860835e-003	-7.194077e-003
1.277567156299388e-004	-9.208181e-003	-8.173844e-003
1.283719500049388e-004	-9.492525e-003	-9.103592e-003
1.289871843799388e-004	-9.713867e-003	-9.983323e-003
1.296024187549389e-004	-9.872208e-003	-1.081304e-002
1.302176531299389e-004	-9.967547e-003	-1.159273e-002
1.308328875049389e-004	-9.999885e-003	-1.232241e-002
1.317557390674389e-004	-9.919847e-003	-1.325997e-002
1.326785906299390e-004	-9.692556e-003	-1.402258e-002
1.336014421924390e-004	-9.321387e-003	-1.459622e-002
1.345242937549390e-004	-8.811848e-003	-1.496943e-002
1.354471453174390e-004	-8.171505e-003	-1.513353e-002
1.363699968799391e-004	-7.409862e-003	-1.508276e-002
1.372928484424391e-004	-6.538225e-003	-1.481445e-002
1.382157000049391e-004	-5.569534e-003	-1.432910e-002
1.391385515674392e-004	-4.518167e-003	-1.363039e-002
1.400614031299392e-004	-3.399732e-003	-1.272520e-002
1.409842546924392e-004	-2.230830e-003	-1.162354e-002
1.419071062549392e-004	-1.028813e-003	-1.033848e-002
1.428299578174393e-004	1.884758e-004	-8.885927e-003
1.437528093799393e-004	1.402967e-003	-7.284518e-003
1.446756609424393e-004	2.596632e-003	-5.555318e-003
1.450272234424393e-004	3.044467e-003	-4.864137e-003
1.453787859424394e-004	3.483427e-003	-4.162709e-003
1.457303484424394e-004	3.913511e-003	-3.451033e-003
1.460819109424394e-004	4.334719e-003	-2.729110e-003
1.464334734424394e-004	4.747052e-003	-1.996939e-003
1.467850359424394e-004	5.150510e-003	-1.254521e-003
1.471365984424394e-004	5.545092e-003	-5.018550e-004
1.476199968799394e-004	6.069449e-003	5.461879e-004
1.481033953174394e-004	6.564374e-003	1.589342e-003
1.485867937549394e-004	7.029868e-003	2.627608e-003
1.490701921924395e-004	7.465929e-003	3.660986e-003
1.495535906299395e-004	7.872560e-003	4.689475e-003
1.500369890674395e-004	8.249759e-003	5.713075e-003
1.505203875049395e-004	8.597526e-003	6.731787e-003
1.511356218799395e-004	8.987562e-003	8.005948e-003
1.517508562549395e-004	9.314113e-003	9.220915e-003
1.523660906299396e-004	9.577178e-003	1.037669e-002
1.529813250049396e-004	9.776758e-003	1.147327e-002
1.535965593799396e-004	9.912852e-003	1.251065e-002
1.542117937549396e-004	9.985461e-003	1.348884e-002
1.548270281299396e-004	9.994584e-003	1.440783e-002
1.557498796924397e-004	9.880384e-003	1.559936e-002
1.566727312549397e-004	9.619519e-003	1.658275e-002
1.575955828174397e-004	9.215859e-003	1.734122e-002
1.585184343799398e-004	8.675396e-003	1.786110e-002
1.594412859424398e-004	8.006154e-003	1.813200e-002
1.603641375049398e-004	7.218067e-003	1.814706e-002
1.612869890674398e-004	6.322833e-003	1.790304e-002
1.622098406299399e-004	5.333741e-003	1.740047e-002
1.631326921924399e-004	4.265475e-003	1.664363e-002
1.640555437549399e-004	3.133890e-003	1.564056e-002
1.649783953174400e-004	1.955786e-003	1.440296e-002
1.659012468799400e-004	7.486494e-004	1.294609e-002
1.668240984424400e-004	-4.696003e-004	1.128855e-002
1.677469500049400e-004	-1.680879e-003	9.452077e-003
1.686698015674401e-004	-2.867206e-003	7.461221e-003
1.690653093799401e-004	-3.366814e-003	6.561341e-003
